Iteracao,Particula,X0,X1
31,29,1.839062,-1.765274
31,30,0.372072,-2.648050
32,1,-0.860030,-1.192781
32,2,0.726213,1.633055
32,3,-0.943849,0.035103
32,4,-0.121865,-0.239721
32,5,0.981973,1.607060
32,6,-1.791312,-1.528843
32,7,3.492935,0.072297
32,8,-1.235576,1.956949
32,9,0.231323,-1.249542
32,10,1.350502,1.573778
32,11,0.247985,-0.647504
32,12,1.122240,1.413469
32,13,-0.925267,-0.020387
32,14,0.863584,0.625832
32,15,0.113549,2.764921
32,16,1.143082,-1.828746
32,17,-0.032237,-1.441397
32,18,0.014307,-0.014767
32,19,-0.756647,-1.761752
32,20,-0.169833,-1.699298
32,21,-0.287181,-1.773671
32,22,-0.613482,1.685770
32,23,-1.686606,0.903729
32,24,-2.542245,0.897102
32,25,1.713091,0.227713
32,26,-0.265444,-2.467901
32,27,1.413280,-1.668120
32,28,-1.932398,-0.301527
32,29,1.908517,-1.666642
32,30,-0.762123,-0.866325
33,1,-0.895917,-1.080236
33,2,0.522234,1.483200
33,3,-0.968823,0.049042
33,4,-0.177383,-0.350649
33,5,0.830134,1.755921
33,6,-1.643035,-1.502865
33,7,3.182358,0.209492
33,8,-0.997745,1.945562
33,9,0.201819,-1.198419
33,10,0.804007,1.590178
33,11,0.227370,-1.131873
33,12,0.956164,1.230192
33,13,-0.862846,-0.019962
33,14,0.712398,0.721273
33,15,0.152108,2.213331
33,16,1.200403,-1.863789
33,17,-0.063745,-1.569890
33,18,-0.137459,-0.018669
33,19,-0.110559,-1.606959
33,20,-0.182904,-1.892991
33,21,0.113478,-2.110024
33,22,0.644593,1.960365
33,23,-1.521099,0.697301
33,24,-2.093086,1.009593
33,25,1.585993,0.275062
33,26,-0.131113,-2.264924
33,27,1.246532,-1.558339
33,28,-1.783443,-0.214714
33,29,1.921058,-1.674245
33,30,-1.342804,0.461009
34,1,-0.868476,-0.931759
34,2,0.715958,1.355576
34,3,-0.977388,0.042692
34,4,0.073213,-0.405812
34,5,0.709771,1.852601
34,6,-1.755723,-1.738370
34,7,2.779474,0.099208
34,8,-0.770435,1.808144
34,9,0.122085,-0.864844
34,10,-0.110114,1.129851
34,11,0.179925,-1.424501
34,12,0.846684,0.978939
34,13,-0.799462,-0.019373
34,14,0.662273,0.961675
34,15,0.082070,1.710552
34,16,0.695952,-1.826128
34,17,-0.052904,-1.808534
34,18,-0.104170,-0.019036
34,19,0.379908,-1.504497
34,20,-0.178086,-1.974365
34,21,0.403681,-2.213487
34,22,1.798069,2.058582
34,23,-1.410604,0.531601
34,24,-1.621282,1.065342
34,25,1.531941,0.097935
34,26,0.038877,-2.252869
34,27,0.868283,-1.731764
34,28,-1.700615,-0.050236
34,29,1.853663,-1.739536
34,30,-1.117348,0.860697
35,1,-0.856260,-0.908867
35,2,0.850165,1.303706
35,3,-0.949297,0.024518
35,4,0.271313,-0.400777
35,5,0.957760,2.081695
35,6,-1.927707,-1.917434
35,7,2.337641,-0.099238
35,8,-0.737211,1.702285
35,9,0.048183,-0.619847
35,10,-0.736764,0.714678
35,11,0.118311,-1.471512
35,12,0.758983,0.739987
35,13,-0.879673,-0.019203
35,14,0.979714,1.129682
35,15,0.001311,1.522312
35,16,0.201853,-1.785537
35,17,-0.023880,-1.845047
35,18,0.037817,-0.017650
35,19,0.392030,-1.442049
35,20,-0.142468,-2.044065
35,21,0.537933,-2.090316
35,22,1.665023,2.098888
35,23,-1.382802,0.825867
35,24,-1.567300,0.984112
35,25,1.837711,-0.040103
35,26,0.171934,-2.714311
35,27,0.665497,-1.737695
35,28,-1.865359,0.070109
35,29,1.810879,-1.657283
35,30,-0.646412,0.779953
36,1,-0.810358,-0.899521
36,2,1.078135,1.503736
36,3,-0.903790,-0.000368
36,4,0.277765,-0.235798
36,5,1.121714,2.140634
36,6,-1.901848,-1.988897
36,7,2.247233,-0.209332
36,8,-0.721669,1.586121
36,9,0.037400,-0.454469
36,10,-0.978094,0.430841
36,11,0.019073,-1.194089
36,12,0.679735,0.699668
36,13,-0.902218,-0.019168
36,14,1.199460,1.204558
36,15,-0.050151,1.573155
36,16,-0.317291,-1.689531
36,17,-0.002048,-1.890072
36,18,0.126838,-0.015618
36,19,0.359398,-1.594594
36,20,-0.115844,-1.974046
36,21,0.435204,-1.865240
36,22,1.070825,2.085045
36,23,-1.259060,1.083722
36,24,-1.533349,0.923016
36,25,2.126240,-0.100906
36,26,0.151736,-2.893684
36,27,0.620540,-1.710161
36,28,-1.949433,0.142147
36,29,1.695376,-1.608169
36,30,-0.056467,-0.692542
37,1,-0.747532,-0.894061
37,2,1.181559,1.696604
37,3,-0.917088,-0.012487
37,4,0.157303,0.141713
37,5,1.220925,2.111568
37,6,-1.876078,-1.973266
37,7,2.753162,-0.183405
37,8,-0.764561,1.709171
37,9,0.057566,-0.617417
37,10,-0.954107,0.543670
37,11,-0.032181,-0.933757
37,12,0.753897,0.849942
37,13,-0.911191,-0.019086
37,14,1.271346,1.064539
37,15,-0.063089,2.009466
37,16,-0.439989,-1.579514
37,17,-0.005652,-1.835844
37,18,0.157983,-0.013444
37,19,0.082434,-1.681484
37,20,-0.095380,-1.828824
37,21,0.159045,-1.936193
37,22,0.589006,1.894044
37,23,-1.148568,1.204317
37,24,-1.911157,0.908301
37,25,2.122893,-0.085870
37,26,0.040469,-2.840380
37,27,0.725737,-1.670520
37,28,-1.838747,0.074932
37,29,1.717034,-1.733167
37,30,0.310543,-1.789241
38,1,-0.686661,-0.908687
38,2,1.069336,1.745985
38,3,-0.956674,-0.005015
38,4,0.017964,0.387420
38,5,1.088105,2.018341
38,6,-1.803138,-1.970552
38,7,3.190179,-0.076472
38,8,-0.836012,1.734624
38,9,0.089012,-0.817869
38,10,-0.239730,0.628686
38,11,-0.067304,-0.722866
38,12,0.772344,0.973867
38,13,-0.928683,-0.018891
38,14,1.160402,0.862974
38,15,-0.027831,2.311319
38,16,-0.454055,-1.485647
38,17,-0.010182,-1.685252
38,18,0.094115,-0.012697
38,19,-0.137638,-1.701711
38,20,-0.079570,-1.663430
38,21,-0.051715,-1.814206
38,22,0.467301,1.737905
38,23,-1.781583,1.095603
38,24,-2.028377,0.875810
38,25,1.898850,-0.060978
38,26,-0.037171,-2.588156
38,27,1.013339,-1.530061
38,28,-1.646170,-0.038054
38,29,1.899856,-1.797046
38,30,0.157026,-2.069894
39,1,-0.682023,-1.065434
39,2,0.948104,1.755555
39,3,-0.986496,0.012942
39,4,-0.029808,0.377257
39,5,0.925160,1.775237
39,6,-1.775615,-1.917665
39,7,3.439575,0.022702
39,8,-1.001329,1.750228
39,9,0.114425,-1.025033
39,10,0.478028,0.975510
39,11,-0.066738,-0.755368
39,12,0.762079,1.035375
39,13,-0.897982,-0.018906
39,14,0.985665,0.742973
39,15,0.026150,2.287178
39,16,-0.050045,-1.400330
39,17,-0.025510,-1.512991
39,18,0.009528,-0.013234
39,19,-0.283572,-1.594334
39,20,-0.082598,-1.707063
39,21,0.002514,-1.744777
39,22,0.399550,1.862421
39,23,-2.234226,0.919290
39,24,-2.006179,0.878187
39,25,1.761736,-0.027719
39,26,-0.014909,-2.623477
39,27,1.169532,-1.393816
39,28,-1.615410,-0.127988
39,29,2.001056,-1.738484
39,30,-0.154187,-1.670350
40,1,-0.833238,-1.114057
40,2,0.851523,1.680150
40,3,-0.959193,0.025079
40,4,-0.037755,0.276782
40,5,0.879333,1.707498
40,6,-1.793660,-1.808988
40,7,3.385218,0.072457
40,8,-1.016021,1.622230
40,9,0.131940,-1.135557
40,10,0.608565,1.226464
40,11,-0.032550,-0.933692
40,12,0.756571,1.047929
40,13,-0.847914,-0.018749
40,14,0.784747,0.737906
40,15,0.060297,1.959203
40,16,0.284984,-1.659126
40,17,-0.036048,-1.556700
40,18,-0.050106,-0.013612
40,19,-0.151095,-1.537392
40,20,-0.096203,-1.893853
40,21,0.111722,-1.556154
40,22,0.757065,1.964699
40,23,-2.306376,0.857233
40,24,-1.946421,0.883069
40,25,1.825122,0.037828
40,26,0.006704,-2.686574
40,27,1.165672,-1.582841
40,28,-1.530440,-0.168632
40,29,2.075813,-1.641015
40,30,-0.372213,-1.194687
41,1,-0.912085,-1.083009
41,2,0.859285,1.615370
41,3,-0.925169,0.030559
41,4,0.023507,0.098864
41,5,0.940787,1.736515
41,6,-1.827191,-1.865367
41,7,3.092663,0.000723
41,8,-0.944926,1.547340
41,9,0.117843,-1.141649
41,10,0.414278,1.259180
41,11,-0.007528,-0.983126
41,12,0.714169,0.910721
41,13,-0.803016,-0.019136
41,14,0.741274,0.694363
41,15,0.053095,1.703743
41,16,0.448366,-1.807947
41,17,-0.031666,-1.599466
41,18,-0.064285,-0.013852
41,19,0.065475,-1.632702
41,20,-0.109967,-2.060038
41,21,0.226983,-1.376520
41,22,1.106033,1.900670
41,23,-2.088579,0.947092
41,24,-1.954579,0.905551
41,25,1.910167,0.079971
41,26,0.048908,-2.732056
41,27,1.003235,-1.853624
41,28,-1.530290,-0.108315
41,29,2.042404,-1.699163
41,30,-0.421337,-0.610540
42,1,-0.920924,-1.033426
42,2,0.801293,1.587224
42,3,-0.901146,0.021725
42,4,0.064774,-0.033248
42,5,1.041172,1.854437
42,6,-1.794494,-1.949663
42,7,2.818879,-0.063195
42,8,-0.885068,1.623553
42,9,0.097353,-1.074069
42,10,0.272465,1.148926
42,11,0.009905,-1.001960
42,12,0.809592,0.788494
42,13,-0.837187,-0.019131
42,14,0.776804,0.737803
42,15,0.012667,1.611829
42,16,0.314770,-1.827781
42,17,-0.021603,-1.824010
42,18,-0.038901,-0.013515
42,19,0.174617,-1.720210
42,20,-0.117606,-2.074789
42,21,0.248354,-1.656351
42,22,1.238089,1.915352
42,23,-1.712099,1.018448
42,24,-1.909517,0.838333
42,25,1.860178,0.089640
42,26,0.077995,-2.751234
42,27,0.839041,-1.949690
42,28,-1.617225,-0.044362
42,29,1.930905,-1.696246
42,30,-0.226494,-0.314489
43,1,-0.906493,-0.938430
43,2,0.742253,1.600065
43,3,-0.910973,0.006434
43,4,0.089913,-0.123509
43,5,1.084499,1.855634
43,6,-1.757042,-1.841330
43,7,2.638561,-0.103274
43,8,-0.898347,1.668384
43,9,0.084935,-0.974888
43,10,0.107051,1.051929
43,11,0.021924,-0.988229
43,12,0.859583,0.808219
43,13,-0.810061,-0.019137
43,14,0.892086,1.010421
43,15,-0.014969,1.436461
43,16,0.025710,-1.687646
43,17,-0.016923,-1.900457
43,18,0.015825,-0.013186
43,19,0.158940,-1.798451
43,20,-0.111401,-2.064821
43,21,0.171280,-2.095217
43,22,1.171483,1.995836
43,23,-1.454512,1.060547
43,24,-1.862778,0.817355
43,25,1.782798,0.075708
43,26,0.064980,-2.840051
43,27,0.791160,-1.854051
43,28,-1.729634,-0.002676
43,29,1.926451,-1.823317
43,30,-0.064882,-0.510807
44,1,-0.890681,-0.887571
44,2,0.884897,1.599842
44,3,-0.942679,0.000460
44,4,0.086514,-0.171880
44,5,1.039812,1.804288
44,6,-1.828362,-1.817017
44,7,2.317228,-0.116531
44,8,-0.862558,1.772169
44,9,0.074457,-0.827740
44,10,-0.007793,0.938263
44,11,0.024109,-0.937711
44,12,0.837790,0.917299
44,13,-0.950016,-0.019013
44,14,1.092916,1.165568
44,15,-0.023467,1.477855
44,16,-0.174092,-1.626527
44,17,-0.016263,-1.907286
44,18,0.052551,-0.012988
44,19,0.039514,-1.793706
44,20,-0.103073,-1.901282
44,21,0.115268,-2.260807
44,22,1.047751,1.958679
44,23,-1.312279,1.039456
44,24,-1.884842,0.761301
44,25,1.812579,0.054140
44,26,0.050141,-2.683921
44,27,0.844134,-1.628284
44,28,-1.903489,0.018856
44,29,1.838176,-2.011324
44,30,-0.035164,-0.814291
45,1,-0.843325,-0.807427
45,2,1.001376,1.588526
45,3,-0.962758,0.002841
45,4,0.073148,-0.151636
45,5,0.970386,1.745704
45,6,-1.845901,-1.820447
45,7,2.166303,-0.068470
45,8,-0.854854,1.846124
45,9,0.070251,-0.816182
45,10,-0.085342,0.840962
45,11,0.023721,-0.864496
45,12,0.804911,1.022381
45,13,-0.971447,-0.018936
45,14,1.168389,1.157085
45,15,-0.019935,1.735574
45,16,-0.189020,-1.549621
45,17,-0.016737,-1.845651
45,18,0.045687,-0.013047
45,19,-0.102468,-1.757016
45,20,-0.097800,-1.803048
45,21,0.071805,-2.050174
45,22,0.870885,1.865407
45,23,-1.725242,0.962291
45,24,-1.774976,0.735748
45,25,1.950319,0.030739
45,26,0.039142,-2.507343
45,27,0.873833,-1.453160
45,28,-1.886490,-0.038300
45,29,1.775675,-2.127434
45,30,-0.012292,-0.988336
46,1,-0.820784,-0.830400
46,2,1.042155,1.586929
46,3,-0.903026,0.007394
46,4,0.054189,-0.029269
46,5,0.852708,1.638408
46,6,-1.853494,-1.786276
46,7,2.040589,-0.033265
46,8,-0.934064,1.907857
46,9,0.062233,-0.858963
46,10,-0.076280,0.726552
46,11,0.013929,-0.859235
46,12,0.786631,1.004848
46,13,-0.959771,-0.019219
46,14,1.152070,0.980824
46,15,0.020689,2.014382
46,16,-0.184190,-1.702212
46,17,-0.020754,-1.763248
46,18,0.031315,-0.013111
46,19,-0.154945,-1.731811
46,20,-0.102173,-1.636300
46,21,0.038822,-1.780323
46,22,0.872630,1.732933
46,23,-1.872387,0.943732
46,24,-1.741227,0.850232
46,25,1.991125,0.014843
46,26,0.037301,-2.472564
46,27,0.883087,-1.684873
46,28,-1.732917,-0.077576
46,29,1.711641,-1.967725
46,30,0.003663,-1.059193
47,1,-0.766130,-0.915602
47,2,0.994419,1.512671
47,3,-0.818922,0.012286
47,4,0.041464,0.053182
47,5,0.781150,1.689541
47,6,-1.715323,-1.847743
47,7,1.824917,-0.008235
47,8,-0.959269,1.865600
47,9,0.069358,-0.946586
47,10,-0.026163,0.761756
47,11,0.005631,-0.930363
47,12,0.790931,0.954953
47,13,-0.902008,-0.019086
47,14,1.010831,0.827424
47,15,0.047761,2.189056
47,16,-0.087565,-1.692820
47,17,-0.024308,-1.744664
47,18,0.019033,-0.013236
47,19,-0.173688,-1.619056
47,20,-0.102000,-1.733884
47,21,0.035201,-1.597960
47,22,0.893753,1.736003
47,23,-1.927183,0.914613
47,24,-1.719465,0.959013
47,25,1.860220,0.002795
47,26,0.043310,-2.478488
47,27,0.930238,-1.870683
47,28,-1.698034,-0.089016
47,29,1.568421,-1.827115
47,30,0.000591,-1.014865
48,1,-0.769110,-1.006169
48,2,0.934815,1.578370
48,3,-0.805015,0.015223
48,4,0.043944,0.031451
48,5,0.961585,1.923683
48,6,-1.741444,-1.808382
48,7,1.562641,0.000758
48,8,-0.927151,1.757737
48,9,0.074042,-0.944012
48,10,0.011636,0.764375
48,11,0.000858,-0.965739
48,12,0.821560,0.863399
48,13,-0.800043,-0.018534
48,14,0.921959,0.865998
48,15,0.052315,2.049647
48,16,0.064826,-1.753644
48,17,-0.026236,-1.595223
48,18,0.008601,-0.013318
48,19,-0.091842,-1.468909
48,20,-0.095665,-1.729065
48,21,0.063017,-1.595539
48,22,0.940577,1.738254
48,23,-1.966170,0.894443
48,24,-1.616976,0.913936
48,25,1.693452,-0.003308
48,26,0.051032,-2.565986
48,27,0.896465,-1.857597
48,28,-1.787641,-0.061028
48,29,1.550533,-1.778689
48,30,-0.001706,-0.925369
49,1,-0.842644,-1.065668
49,2,0.883202,1.646865
49,3,-0.763297,0.014906
49,4,0.045311,0.017009
49,5,1.035320,1.991220
49,6,-1.737148,-1.890121
49,7,1.333600,-0.024143
49,8,-0.904520,1.783843
49,9,0.067375,-0.876606
49,10,0.032915,0.855287
49,11,0.003498,-0.974016
49,12,0.827945,0.862168
49,13,-0.796840,-0.018351
49,14,0.861790,0.920080
49,15,0.045583,1.921599
49,16,0.140685,-1.744438
49,17,-0.026063,-1.554069
49,18,0.001716,-0.013372
49,19,-0.006839,-1.522494
49,20,-0.092604,-1.770355
49,21,0.078121,-1.712566
49,22,0.980770,1.833467
49,23,-1.964934,0.860235
49,24,-1.546824,0.814690
49,25,1.784826,0.001161
49,26,0.051308,-2.927403
49,27,0.904893,-1.834991
49,28,-1.825713,-0.036861
49,29,1.766125,-1.628678
49,30,-0.006487,-0.810590
50,1,-0.830666,-1.061919
50,2,0.816389,1.577011
50,3,-0.861624,0.014331
50,4,0.044993,0.007149
50,5,1.068478,1.984922
50,6,-1.601316,-1.823688
50,7,1.678809,-0.043023
50,8,-0.881106,1.786998
50,9,0.060380,-0.773376
50,10,0.030955,0.885326
50,11,0.010046,-0.954935
50,12,0.830936,0.916099
50,13,-0.843122,-0.018501
50,14,0.874260,1.009762
50,15,0.016399,1.860305
50,16,0.103506,-1.604403
50,17,-0.023773,-1.566450
50,18,-0.002794,-0.013407
50,19,0.033657,-1.562095
50,20,-0.092436,-1.688592
50,21,0.080294,-1.962977
50,22,1.016117,1.760915
50,23,-1.805994,0.955197
50,24,-1.552120,0.719726
50,25,1.746011,0.012921
50,26,0.049064,-3.139632
50,27,0.893656,-1.813160
50,28,-1.774683,-0.021527
50,29,1.975981,-1.435553
50,30,-0.010661,-0.773864
51,1,-0.829106,-1.012457
51,2,0.768661,1.470020
51,3,-0.955186,0.010602
51,4,0.040489,-0.000705
51,5,0.992656,1.789502
51,6,-1.524201,-1.814177
51,7,2.019319,-0.046775
51,8,-0.874411,1.783088
51,9,0.056261,-0.771076
51,10,-0.006482,0.874102
51,11,0.013650,-0.890255
51,12,0.812024,0.880356
51,13,-0.971285,-0.019334
51,14,0.888182,1.010290
51,15,-0.002335,1.856992
51,16,0.013810,-1.574617
51,17,-0.021775,-1.677674
51,18,-0.003736,-0.013398
51,19,0.008158,-1.697949
51,20,-0.099282,-1.841151
51,21,0.074811,-2.088236
51,22,0.977557,1.626457
51,23,-1.716065,0.992165
51,24,-1.565938,0.698290
51,25,1.781818,0.019699
51,26,0.047836,-3.010239
51,27,0.946385,-1.708078
51,28,-1.798279,-0.013535
51,29,2.099372,-1.471340
51,30,-0.013449,-0.811169
52,1,-0.854026,-0.958251
52,2,0.711213,1.567927
52,3,-0.944466,0.008338
52,4,0.036087,-0.006623
52,5,0.866178,1.680533
52,6,-1.782370,-1.678510
52,7,2.128387,-0.048734
52,8,-0.842955,1.898578
52,9,0.058951,-0.778666
52,10,-0.030175,0.898861
52,11,0.013369,-0.861254
52,12,0.766125,0.914464
52,13,-0.973545,-0.019842
52,14,0.904885,1.030327
52,15,0.006775,1.840326
52,16,-0.044909,-1.700741
52,17,-0.023148,-1.836797
52,18,-0.003687,-0.013380
52,19,-0.024522,-1.797762
52,20,-0.109818,-2.035785
52,21,0.069331,-1.995247
52,22,0.892842,1.635029
52,23,-1.655345,1.009249
52,24,-1.751293,0.765306
52,25,1.997063,0.016663
52,26,0.046295,-2.616097
52,27,0.937677,-1.632507
52,28,-1.812371,-0.025194
52,29,2.089830,-1.700650
52,30,-0.013699,-0.898498
53,1,-0.843522,-0.854107
53,2,0.819666,1.784910
53,3,-0.945897,0.006183
53,4,0.033263,-0.010806
53,5,0.709534,1.802558
53,6,-1.911608,-1.605034
53,7,2.084361,-0.049206
53,8,-0.895405,1.908428
53,9,0.062778,-0.816230
53,10,-0.039557,0.900125
53,11,0.009563,-0.827178
53,12,0.705249,0.929615
53,13,-0.882135,-0.019612
53,14,0.935599,0.992242
53,15,0.015020,1.893872
53,16,-0.076794,-1.765780
53,17,-0.024424,-1.931810
53,18,-0.001099,-0.013365
53,19,-0.044082,-1.812459
53,20,-0.120058,-1.957129
53,21,0.059058,-1.804033
53,22,0.916216,1.742495
53,23,-1.877572,0.948578
53,24,-1.772386,0.844225
53,25,2.038804,0.011769
53,26,0.042830,-2.482991
53,27,0.927345,-1.610605
53,28,-1.717404,-0.052275
53,29,2.058303,-1.982902
53,30,-0.012458,-0.989976
54,1,-0.827042,-0.863118
54,2,0.904416,1.761188
54,3,-0.898647,0.005123
54,4,0.030170,-0.013562
54,5,0.697206,1.836669
54,6,-1.867058,-1.777529
54,7,1.934241,-0.047763
54,8,-0.931971,1.894143
54,9,0.070246,-0.942470
54,10,-0.013404,0.899030
54,11,0.007040,-0.896787
54,12,0.729037,0.865497
54,13,-0.821981,-0.019401
54,14,0.915858,0.938736
54,15,0.021445,1.935919
54,16,-0.082587,-1.835689
54,17,-0.023965,-1.844926
54,18,0.000544,-0.013356
54,19,-0.056421,-1.809934
54,20,-0.122433,-1.729931
54,21,0.051504,-1.683613
54,22,0.923339,1.844346
54,23,-1.922873,0.920021
54,24,-1.812515,0.917328
54,25,1.890693,0.009015
54,26,0.044935,-2.506420
54,27,0.919358,-1.495821
54,28,-1.524214,-0.068724
54,29,2.009165,-2.030557
54,30,-0.010938,-1.030801
55,1,-0.840849,-0.901118
55,2,0.916407,1.736455
55,3,-0.876747,0.006213
55,4,0.026078,-0.015283
55,5,0.690503,1.778616
55,6,-1.740680,-1.897221
55,7,1.762049,-0.046327
55,8,-0.937301,1.886932
55,9,0.070211,-0.964813
55,10,0.008247,0.838487
55,11,0.007936,-1.014131
55,12,0.787903,0.912160
55,13,-0.780116,-0.018863
55,14,0.902752,0.861290
55,15,0.024129,1.925043
55,16,-0.033470,-1.751172
55,17,-0.023744,-1.674894
55,18,0.001579,-0.013350
55,19,-0.059175,-1.723666
55,20,-0.113835,-1.632760
55,21,0.054112,-1.588760
55,22,1.032733,1.851299
55,23,-1.884733,0.934265
55,24,-1.764598,0.956084
55,25,1.646665,0.011384
55,26,0.045343,-2.825565
55,27,0.859457,-1.537332
55,28,-1.523623,-0.062471
55,29,1.786019,-1.991115
55,30,-0.010463,-1.015296
56,1,-0.828498,-0.953364
56,2,0.906480,1.665915
56,3,-0.806334,0.006489
56,4,0.022769,-0.016318
56,5,0.742948,1.926244
56,6,-1.722294,-1.872426
56,7,1.782389,-0.043681
56,8,-0.987052,1.788245
56,9,0.064290,-0.913706
56,10,0.014769,0.818613
56,11,0.009653,-1.018575
56,12,0.808520,0.927007
56,13,-0.713011,-0.018373
56,14,0.849599,0.889779
56,15,0.023091,1.837072
56,16,0.022287,-1.742810
56,17,-0.022825,-1.726501
56,18,0.001282,-0.013351
56,19,-0.048964,-1.688536
56,20,-0.097732,-1.756051
56,21,0.053204,-1.590391
56,22,1.030833,1.891321
56,23,-1.813670,0.981041
56,24,-1.833477,0.940474
56,25,1.645041,0.012466
56,26,0.047880,-2.806040
56,27,0.765589,-1.721784
56,28,-1.602269,-0.046841
56,29,1.582500,-1.790953
56,30,-0.011333,-0.932588
57,1,-0.844448,-0.961931
57,2,0.879422,1.593287
57,3,-0.762572,0.007671
57,4,0.019239,-0.016803
57,5,0.835440,2.043080
57,6,-1.678829,-1.836611
57,7,1.894471,-0.042244
57,8,-0.988358,1.742416
57,9,0.062884,-0.877462
57,10,0.013586,0.833089
57,11,0.010580,-0.989764
57,12,0.796237,0.940111
57,13,-0.783294,-0.018506
57,14,0.796956,0.919095
57,15,0.019160,1.766691
57,16,0.056093,-1.691738
57,17,-0.021638,-1.804019
57,18,0.000843,-0.013354
57,19,-0.037999,-1.619823
57,20,-0.097450,-1.920024
57,21,0.051425,-1.688597
57,22,1.035864,1.796254
57,23,-1.723506,0.980462
57,24,-1.855852,0.898644
57,25,1.724359,0.013852
57,26,0.049956,-2.788740
57,27,0.782399,-1.835825
57,28,-1.558956,-0.040892
57,29,1.547982,-1.801049
57,30,-0.011697,-0.870097
58,1,-0.812045,-0.985490
58,2,0.791311,1.650141
58,3,-0.773622,0.009751
58,4,0.016666,-0.016784
58,5,0.997490,1.896786
58,6,-1.751856,-1.919484
58,7,1.905605,-0.040665
58,8,-0.939945,1.654045
58,9,0.056094,-0.852692
58,10,0.001934,0.788913
58,11,0.010834,-0.946588
58,12,0.768936,0.983969
58,13,-0.955866,-0.018980
58,14,0.770422,0.919743
58,15,0.015418,1.667007
58,16,0.052747,-1.606329
58,17,-0.021153,-1.840543
58,18,0.000461,-0.013356
58,19,-0.031358,-1.715061
58,20,-0.093120,-1.911923
58,21,0.058644,-1.653179
58,22,1.018349,1.748603
58,23,-1.770386,0.942998
58,24,-1.825294,0.788947
58,25,1.934409,0.013265
58,26,0.047594,-2.835779
58,27,0.892693,-1.773608
58,28,-1.763555,-0.037827
58,29,1.907597,-1.764415
58,30,-0.010821,-0.909797
59,1,-0.736769,-0.945788
59,2,0.758512,1.592460
59,3,-0.779419,0.010609
59,4,0.013627,-0.016505
59,5,1.046592,1.682188
59,6,-1.780679,-1.973724
59,7,1.881003,-0.044147
59,8,-0.851358,1.712735
59,9,0.053898,-0.878503
59,10,-0.010523,0.810503
59,11,0.010974,-0.863336
59,12,0.754781,1.002587
59,13,-1.057478,-0.019466
59,14,0.904795,0.907465
59,15,0.015529,1.657330
59,16,0.013727,-1.565150
59,17,-0.019891,-1.743747
59,18,0.000228,-0.013358
59,19,-0.038793,-1.775328
59,20,-0.104450,-1.910808
59,21,0.065942,-1.662032
59,22,0.973677,1.824862
59,23,-1.810033,0.956369
59,24,-1.772915,0.776011
59,25,2.067056,0.012618
59,26,0.044267,-2.726821
59,27,0.993393,-1.643128
59,28,-1.906965,-0.047667
59,29,1.984020,-1.782764
59,30,-0.010330,-0.874130
60,1,-0.862040,-0.981652
60,2,0.676669,1.660137
60,3,-0.748541,0.011126
60,4,0.011393,-0.016084
60,5,1.037491,1.592505
60,6,-1.917270,-1.907737
60,7,1.873870,-0.043743
60,8,-0.792596,1.795719
60,9,0.049077,-0.880089
60,10,-0.014726,0.932483
60,11,0.010670,-0.847108
60,12,0.794954,0.909513
60,13,-1.024362,-0.019334
60,14,0.940694,0.874835
60,15,0.015942,1.539297
60,16,-0.011488,-1.689273
60,17,-0.018207,-1.650917
60,18,0.000088,-0.013359
60,19,-0.044373,-1.693426
60,20,-0.111428,-1.810845
60,21,0.072108,-1.669576
60,22,0.899805,1.935957
60,23,-1.758872,0.939719
60,24,-1.657571,0.802731
60,25,2.042717,0.010937
60,26,0.045147,-2.519645
60,27,0.977635,-1.580938
60,28,-2.026194,-0.054286
60,29,1.974742,-1.732454
60,30,-0.010031,-0.914363
61,1,-0.980491,-1.021498
61,2,0.650984,1.718513
61,3,-0.830614,0.011432
61,4,0.010007,-0.015706
61,5,0.958428,1.521206
61,6,-1.905849,-1.894710
61,7,1.723363,-0.043476
61,8,-0.844105,1.846687
61,9,0.058056,-0.900037
61,10,-0.011539,0.961701
61,11,0.010375,-0.892489
61,12,0.827902,0.858719
61,13,-0.918366,-0.019034
61,14,0.957560,0.893265
61,15,0.017503,1.462245
61,16,-0.024024,-1.737544
61,17,-0.022160,-1.583688
61,18,0.000003,-0.013360
61,19,-0.044469,-1.640037
61,20,-0.108044,-1.697183
61,21,0.070877,-1.930716
61,22,0.882276,1.898609
61,23,-1.753755,0.905075
61,24,-1.551596,0.825454
61,25,1.959240,0.008706
61,26,0.047598,-2.308929
61,27,0.885818,-1.607615
61,28,-2.011786,-0.055230
61,29,1.861092,-1.684474
61,30,-0.011425,-0.920217
62,1,-0.959174,-0.949668
62,2,0.714502,1.650478
62,3,-0.918383,0.012038
62,4,0.008573,-0.015396
62,5,0.938999,1.431631
62,6,-1.808827,-1.882199
62,7,1.613880,-0.042742
62,8,-0.883854,1.921867
62,9,0.070549,-0.945381
62,10,-0.009302,0.904513
62,11,0.009312,-0.936103
62,12,0.805455,0.864715
62,13,-0.776936,-0.018414
62,14,0.881152,0.932474
62,15,0.020222,1.666847
62,16,-0.030445,-1.792613
62,17,-0.024260,-1.683425
62,18,-0.000042,-0.013360
62,19,-0.042969,-1.545573
62,20,-0.105667,-1.686731
62,21,0.063515,-2.079224
62,22,0.962023,1.906322
62,23,-1.908220,0.850902
62,24,-1.629623,0.823392
62,25,1.873169,0.011535
62,26,0.047150,-2.403267
62,27,0.839995,-1.674654
